county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Vernon                                  ,217-22706,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",F3,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82742,-94.58548999999999,821,194,2011
Vernon                                  ,217-22707,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",F5,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82722,-94.58689,821,290,2011
Vernon                                  ,217-22708,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H3,Injection(Class II EOR)                                                         ,11mar2011,Plugged - Approved                                                              ,14oct2015,17feb2011,37.82681,-94.58551,823,300,2011
Vernon                                  ,217-22708,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H3,Injection(Class II EOR)                                                         ,11mar2011,Plugged - Approved                                                              ,14oct2015,17feb2011,37.82681,-94.58551,823,300,2011
Vernon                                  ,217-22708,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H3,Injection(Class II EOR)                                                         ,11mar2011,Plugged - Approved                                                              ,14oct2015,17feb2011,37.82681,-94.58551,823,300,2011
Vernon                                  ,217-22709,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H5,Injection(Class II EOR)                                                         ,29apr2011,Plugged - Approved                                                              ,14oct2015,28apr2011,37.82673,-94.5865,819,290,2011
Vernon                                  ,217-22709,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H5,Injection(Class II EOR)                                                         ,29apr2011,Plugged - Approved                                                              ,14oct2015,28apr2011,37.82673,-94.5865,819,290,2011
Vernon                                  ,217-22710,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",I4,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82653,-94.58616000000001,820,234,2011
Vernon                                  ,217-22713,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",G2,Injection(Class II EOR)                                                         ,16mar2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82709,-94.5849,825,198,2011
Vernon                                  ,217-22714,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",H3b,Injection(Class II EOR)                                                         ,09mar2011,Plugged - Approved                                                              ,14oct2015,17feb2011,37.82681,-94.58556,823,191,2011
Vernon                                  ,217-22715,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",I2,Injection(Class II EOR)                                                         ,05apr2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82648,-94.58490999999999,821,244,2011
Vernon                                  ,217-22716,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",J3,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82621,-94.58562999999999,825,207,2011
Vernon                                  ,217-22735,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",J5,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82613,-94.58651,824,290,2011
Vernon                                  ,217-22735,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",J5,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82613,-94.58651,824,290,2011
Vernon                                  ,217-22735,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",J5,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82613,-94.58651,824,290,2011
Vernon                                  ,217-22735,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",J5,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82613,-94.58651,824,290,2011
Vernon                                  ,217-22736,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",I6,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82646,-94.58711,826,290,2011
Vernon                                  ,217-22736,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",I6,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82646,-94.58711,826,290,2011
Vernon                                  ,217-22736,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",I6,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82646,-94.58711,826,290,2011
Vernon                                  ,217-22737,BLUE TIP MISSOURI ENERGY INC,"JOHNSON, B&N REV TRS",G6,Injection(Class II EOR)                                                         ,09sep2011,Plugged - Approved                                                              ,14oct2015,09sep2011,37.82706,-94.58711,824,290,2011
